0,1,2,3,4,5,6,7,8,9
455.4774169921875,327.4627685546875,162.26121520996094,88.98133087158203,91.56886291503906,79.75173950195312,74.0712661743164,63.295284271240234,63.41716766357422,62.44475555419922
