0,1,2,3,4,5,6,7,8,9
157.30288696289062,129.7300567626953,69.8342056274414,50.75738525390625,54.03943634033203,47.90853500366211,42.51721954345703,37.57282257080078,34.526851654052734,33.06694412231445
