0,1,2,3,4,5,6,7,8,9
55.619651794433594,70.92948913574219,98.60392761230469,29.203630447387695,27.12879180908203,35.698509216308594,20.07402801513672,21.77423095703125,25.93678855895996,27.462934494018555
