0,1,2,3,4,5,6,7,8,9
16.268259048461914,22.131723403930664,22.314760208129883,7.0851545333862305,9.184767723083496,9.216081619262695,3.0045437812805176,4.2683916091918945,6.299230575561523,6.57772970199585
