0,1,2,3,4,5,6,7,8,9
157.30288696289062,129.7300567626953,80.32757568359375,56.47574234008789,47.52263641357422,42.39262008666992,40.03793716430664,35.58237075805664,33.6607780456543,32.844661712646484
