0,1,2,3,4,5,6,7,8,9
157.30288696289062,129.7300567626953,92.34581756591797,49.358245849609375,39.09287643432617,36.66411209106445,36.60365295410156,34.99058532714844,33.047760009765625,30.659530639648438
