0,1,2,3,4,5,6,7,8,9
332.3535461425781,329.7821960449219,225.2565155029297,153.59951782226562,74.51588439941406,62.996490478515625,58.45167541503906,45.04960250854492,36.454383850097656,40.745887756347656
