0,1,2,3,4,5,6,7,8,9
330.06060791015625,330.2030334472656,305.25445556640625,211.1295928955078,153.66839599609375,87.73113250732422,78.57981872558594,74.25851440429688,70.50157165527344,73.18501281738281
