0,1,2,3,4,5,6,7,8,9
330.06060791015625,330.2030334472656,305.25445556640625,211.1295928955078,153.66839599609375,87.73113250732422,78.73797607421875,75.33965301513672,77.42266845703125,77.5867919921875
