0,1,2,3,4,5,6,7,8,9
840.0186767578125,809.5521240234375,349.7740478515625,179.10292053222656,159.61038208007812,182.2915496826172,105.41071319580078,102.9666519165039,109.67403411865234,103.0823974609375
