0,1,2,3,4,5,6,7,8,9
158.97525024414062,123.65460205078125,77.16567993164062,51.602840423583984,43.13443374633789,36.23027038574219,29.576974868774414,29.818073272705078,27.0745792388916,27.47707176208496
