0,1,2,3,4,5,6,7,8,9
80.31578826904297,64.0465316772461,59.075374603271484,57.661014556884766,54.85897445678711,53.521724700927734,52.778953552246094,52.67181396484375,51.42765808105469,50.39375686645508
