0,1,2,3,4,5,6,7,8,9
55.619651794433594,70.92948913574219,25.04064178466797,34.33981704711914,34.26776885986328,73.21029663085938,51.67021179199219,46.353878021240234,38.74899673461914,32.79448318481445
