0,1,2,3,4,5,6,7,8,9
16.268259048461914,27.3710994720459,13.675264358520508,8.995285034179688,5.961305618286133,6.555628776550293,6.085853099822998,6.404658794403076,5.255540370941162,4.879551887512207
