0,1,2,3,4,5,6,7,8,9
16.268259048461914,27.3710994720459,10.722175598144531,16.722412109375,12.460368156433105,8.034668922424316,5.279254913330078,4.61567497253418,10.970146179199219,6.5646281242370605
