0,1,2,3,4,5,6,7,8,9
55.619651794433594,95.8767318725586,54.0657958984375,30.472911834716797,23.14437484741211,21.315876007080078,51.27128219604492,38.01345443725586,22.035892486572266,34.207942962646484
