0,1,2,3,4,5,6,7,8,9
46.427799224853516,38.60160827636719,31.26613426208496,30.473560333251953,30.27357292175293,28.867088317871094,27.88536262512207,27.65290069580078,26.127872467041016,25.68259620666504
