0,1,2,3,4,5,6,7,8,9
80.31578826904297,64.0465316772461,57.4326286315918,57.21394729614258,56.17216873168945,54.13563919067383,53.02857971191406,52.71006393432617,50.630584716796875,50.213218688964844
