0,1,2,3,4,5,6,7,8,9
46.427799224853516,38.60160827636719,31.26613426208496,30.473560333251953,30.27357292175293,28.754182815551758,27.822059631347656,27.107473373413086,26.535274505615234,25.283607482910156
