0,1,2,3,4,5,6,7,8,9
80.31578826904297,64.0465316772461,57.4326286315918,57.21394729614258,56.17216873168945,54.49715805053711,53.4929084777832,52.676490783691406,51.35350036621094,49.884307861328125
